matlabCamera velocities
46	0.251168	0	46	0.288817	0	46	0.2223	0	46	0.0804325	0	46	-0.0562485	0	46	0.00322833	0	
47	0.512225	0	47	0.488164	0	47	0.0563965	0	47	0.154101	0	47	-0.153252	0	47	0.00277566	0	
48	0.642297	0	48	0.597052	0	48	-0.0198345	0	48	0.19378	0	48	-0.201489	0	48	0.00289283	0	
49	0.862464	0	49	0.764727	0	49	-0.132733	0	49	0.255256	0	49	-0.282339	0	49	0.00236807	0	
50	1.03432	0	50	0.894967	0	50	-0.210685	0	50	0.302722	0	50	-0.344948	0	50	0.00219203	0	
51	1.11174	0	51	0.95982	0	51	-0.243705	0	51	0.325741	0	51	-0.37279	0	51	0.00243486	0	
52	1.19776	0	52	1.02338	0	52	-0.265877	0	52	0.347934	0	52	-0.403146	0	52	0.0026396	0	
53	1.20764	0	53	1.02576	0	53	-0.254141	0	53	0.347837	0	53	-0.405491	0	53	0.00279202	0	
54	1.17975	0	54	0.994075	0	54	-0.213811	0	54	0.33515	0	54	-0.393563	0	54	0.00307556	0	
55	1.16113	0	55	0.99435	0	55	-0.190613	0	55	0.333175	0	55	-0.385439	0	55	0.0030262	0	
56	1.10376	0	56	0.94675	0	56	-0.130982	0	56	0.313943	0	56	-0.362193	0	56	0.00336034	0	
57	1.05182	0	57	0.918969	0	57	-0.0925949	0	57	0.302667	0	57	-0.343073	0	57	0.00254492	0	
58	0.948695	0	58	0.829507	0	58	-0.0103582	0	58	0.270514	0	58	-0.305049	0	58	0.00371491	0	
59	0.889861	0	59	0.797069	0	59	0.0328271	0	59	0.257877	0	59	-0.283786	0	59	0.00324112	0	
60	0.760508	0	60	0.684908	0	60	0.122962	0	60	0.219521	0	60	-0.238646	0	60	0.0037751	0	
61	0.695613	0	61	0.664557	0	61	0.166946	0	61	0.210561	0	61	-0.215705	0	61	0.00275195	0	
62	0.602584	0	62	0.589223	0	62	0.236171	0	62	0.184756	0	62	-0.182972	0	62	0.00342541	0	
63	0.546377	0	63	0.558557	0	63	0.269818	0	63	0.173901	0	63	-0.164076	0	63	0.00261159	0	
64	0.445453	0	64	0.476054	0	64	0.342814	0	64	0.14597	0	64	-0.128599	0	64	0.00394256	0	
65	0.367926	0	65	0.42	0	65	0.385997	0	65	0.127518	0	65	-0.10304	0	65	0.00366328	0	
66	0.260809	0	66	0.365556	0	66	0.451095	0	66	0.107606	0	66	-0.0663069	0	66	0.00220891	0	
67	0.220352	0	67	0.33204	0	67	0.476979	0	67	0.0963515	0	67	-0.0520014	0	67	0.00273147	0	
68	0.164988	0	68	0.295681	0	68	0.507707	0	68	0.0840299	0	68	-0.0329504	0	68	0.00260915	0	
69	0.099946	0	69	0.249288	0	69	0.549724	0	69	0.0677916	0	69	-0.00989311	0	69	0.00176195	0	
70	0.0474281	0	70	0.204162	0	70	0.57813	0	70	0.0530239	0	70	0.00846339	0	70	0.00278906	0	
71	0.0598585	0	71	0.199379	0	71	0.572184	0	71	0.0514854	0	71	0.00532261	0	71	0.00278642	0	
72	0.0589553	0	72	0.219243	0	72	0.56442	0	72	0.056826	0	72	0.00584215	0	72	0.00191564	0	
73	0.071052	0	73	0.226787	0	73	0.552317	0	73	0.0594998	0	73	0.00215858	0	73	0.00230551	0	
74	0.0647755	0	74	0.228308	0	74	0.54826	0	74	0.0600962	0	74	0.00402531	0	74	0.00223295	0	
75	0.105644	0	75	0.262036	0	75	0.512924	0	75	0.0715295	0	75	-0.00958308	0	75	0.00255512	0	
76	0.178642	0	76	0.32527	0	76	0.453984	0	76	0.0929675	0	76	-0.0350098	0	76	0.0018307	0	
77	0.227728	0	77	0.356645	0	77	0.420411	0	77	0.104251	0	77	-0.0520079	0	77	0.00247495	0	
78	0.350247	0	78	0.439731	0	78	0.340665	0	78	0.133379	0	78	-0.0940028	0	78	0.00273668	0	
